uid,up主昵称,B站地址,番茄指数,粉丝增量,粉丝总数,涨粉率,一级分类,二级分类
1041280326,路灰气球z,https://space.bilibili.com/1041280326,3357.5,5838.0,99115,5.89%,音乐,演奏
404439515,原神百晓生,https://space.bilibili.com/404439515,3495.8,5830.0,1071106,0.54%,游戏,手机游戏
23947287,小约翰可汗,https://space.bilibili.com/23947287,3533.9,5814.0,5235768,0.11%,知识,人文历史
471830323,广发银行信用卡中心,https://space.bilibili.com/471830323,2919,5769.0,25340,22.77%,生活,日常
446430908,小傲想睡觉,https://space.bilibili.com/446430908,3503.7,5717.0,1938430,0.29%,美食,美食制作
239392761,绫华啊,https://space.bilibili.com/239392761,2915.9,5697.0,24772,23.00%,游戏,手机游戏
99248657,Nicoska,https://space.bilibili.com/99248657,2511.9,5688.0,15127,37.60%,生活,日常
1312443750,老外测评,https://space.bilibili.com/1312443750,2856.7,5654.0,22544,25.08%,美食,美食测评
648635492,鹿可英国,https://space.bilibili.com/648635492,3021.2,5622.0,30749,18.28%,生活,日常
1271916102,上将王司徒,https://space.bilibili.com/1271916102,3490.9,5600.0,1017367,0.55%,知识,科学科普
440121192,JLRS日落fm,https://space.bilibili.com/440121192,3057.3,5519.0,32971,16.74%,音乐,音乐综合
484107438,阿涩不长黑眼圈,https://space.bilibili.com/484107438,2741.5,5496.0,18982,28.95%,生活,日常
313580179,九三的耳朵不是特别好,https://space.bilibili.com/313580179,3527.2,5435.0,2707432,0.20%,音乐,翻唱
9364136,我是鹿溟山,https://space.bilibili.com/9364136,3469.2,5413.0,376377,1.44%,生活,绘画
1951664934,小予身法宫本,https://space.bilibili.com/1951664934,2317.9,5408.0,12342,43.82%,游戏,电子竞技
1994480864,亿元侑子,https://space.bilibili.com/1994480864,2406.4,5404.0,13202,40.93%,生活,手工
8793967,尤奇迹,https://space.bilibili.com/8793967,2154.7,5338.0,10678,49.99%,生活,绘画
18343098,河野华,https://space.bilibili.com/18343098,3502.1,5276.0,1209510,0.44%,生活,日常
477005789,牛片网,https://space.bilibili.com/477005789,2914.3,5221.0,24024,21.73%,影视,影视剪辑
488030594,Hi-胡小Q,https://space.bilibili.com/488030594,2921.4,5216.0,24398,21.38%,知识,人文历史
1231357416,知音影视解说,https://space.bilibili.com/1231357416,2771.2,5204.0,19607,26.54%,影视,影视杂谈
2036187097,一生儿,https://space.bilibili.com/2036187097,3496.9,5199.0,1232235,0.42%,知识,校园学习
1542136,三笠?阿克曼,https://space.bilibili.com/1542136,3483.2,5190.0,388270,1.34%,动画,MAD·AMV
1175405305,罗翔讲人生哲学,https://space.bilibili.com/1175405305,3485.8,5179.0,715105,0.72%,知识,社科·法律·心理
336571870,小叮当的一家,https://space.bilibili.com/336571870,3496,5171.0,1112906,0.46%,生活,搞笑
11399495,鸽一品,https://space.bilibili.com/11399495,3468.9,5136.0,403578,1.27%,动画,短片·手书·配音
424658638,四夕小田木,https://space.bilibili.com/424658638,3461.2,5131.0,357351,1.44%,生活,搞笑
423738152,俏佳人xxx,https://space.bilibili.com/423738152,3510.4,5089.0,2523367,0.20%,知识,社科·法律·心理
1577804,某幻君,https://space.bilibili.com/1577804,3560.3,5044.0,7577502,0.07%,游戏,单机游戏
562197,中国BOY超级大猩猩,https://space.bilibili.com/562197,3564.4,5016.0,8282409,0.06%,游戏,单机游戏
387804295,艾德可樂Edocolala,https://space.bilibili.com/387804295,2576.9,5012.0,15458,32.42%,科技,数码
171584023,花花小仙子-hana,https://space.bilibili.com/171584023,3336.8,5002.0,95001,5.27%,生活,搞笑
229733301,音乐私藏馆,https://space.bilibili.com/229733301,3590.7,4985.0,5747816,0.09%,音乐,音乐现场
392469774,Cat的烘焙日记真人版,https://space.bilibili.com/392469774,2762.3,4983.0,19073,26.13%,美食,美食制作
14577351,小小佐仓千代,https://space.bilibili.com/14577351,2674.3,4973.0,16856,29.50%,游戏,手机游戏
477322873,教数学的体育君,https://space.bilibili.com/477322873,3311.8,4973.0,82972,5.99%,运动,竞技体育
498806,SayaScarlet39,https://space.bilibili.com/498806,3452.2,4936.0,260626,1.89%,舞蹈,宅舞
485578465,国家玮-开明致学,https://space.bilibili.com/485578465,3504.9,4933.0,1813249,0.27%,知识,校园学习
352308071,杯玖咯,https://space.bilibili.com/352308071,2733.4,4930.0,18302,26.94%,游戏,手机游戏
282527570,布衣探案,https://space.bilibili.com/282527570,3451.3,4927.0,327230,1.51%,影视,影视杂谈
276173788,超爱吃的大鹿鹿,https://space.bilibili.com/276173788,2309.8,4904.0,11788,41.60%,美食,美食测评
441970150,木叶村最强下忍,https://space.bilibili.com/441970150,2895.4,4898.0,23462,20.88%,动画,综合
1360608439,是张绵绵,https://space.bilibili.com/1360608439,2632.1,4896.0,16181,30.26%,生活,日常
2128267230,小v爱看书,https://space.bilibili.com/2128267230,2757.9,4891.0,18602,26.29%,知识,社科·法律·心理
3913194,高斯Goh,https://space.bilibili.com/3913194,3501.4,4856.0,2418664,0.20%,游戏,桌游棋牌
20603745,其人,https://space.bilibili.com/20603745,3502.5,4854.0,1104922,0.44%,动画,短片·手书·配音
312291646,旅行者ikun,https://space.bilibili.com/312291646,2748.8,4846.0,18610,26.04%,生活,搞笑
1770631780,好臭好臭的人,https://space.bilibili.com/1770631780,3477,4754.0,447986,1.06%,音乐,演奏
8894149,麦咾源Bingo,https://space.bilibili.com/8894149,3497.6,4728.0,962998,0.49%,游戏,单机游戏
31283043,网易新闻,https://space.bilibili.com/31283043,3469.4,4660.0,420429,1.11%,资讯,社会
346563107,波士顿圆脸,https://space.bilibili.com/346563107,3521.6,4643.0,3113516,0.15%,资讯,环球
